Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: United Airlines Inc. (UA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"UA","03/18/2003","1255","","SLC"
"UA","03/18/2003","1258","","DFW"
"UA","03/18/2003","1260","","IAD"
"UA","03/18/2003","1262","","OKC"
"UA","03/18/2003","1264","","AUS"
"UA","03/18/2003","1267","","BUR"
"UA","03/18/2003","1271","","GEG"
"UA","03/18/2003","1272","","BWI"
"UA","03/18/2003","1274","","OKC"
"UA","03/18/2003","1277","","LAS"
"UA","03/18/2003","1280","","STL"
"UA","03/18/2003","1283","","PDX"
"UA","03/18/2003","1285","","SAN"
"UA","03/18/2003","1289","","LAX"
"UA","03/18/2003","1293","","GEG"
"UA","03/18/2003","1296","","MCO"
"UA","03/18/2003","1297","","LAS"
"UA","03/18/2003","1442","","IAH"
"UA","03/18/2003","1454","","DTW"
"UA","03/18/2003","1456","","MCO"
"UA","03/18/2003","1458","","DFW"
"UA","03/18/2003","1474","","MSP"
"UA","03/18/2003","1497","","BOI"
"UA","03/18/2003","1499","","BOI"
"UA","03/18/2003","1503","","SAN"
"UA","03/18/2003","1506","","PDX"
"UA","03/18/2003","1508","N814UA","CMH"
"UA","03/18/2003","1519","","OAK"
"UA","03/18/2003","1520","","DSM"
"UA","03/18/2003","1521","","SEA"
"UA","03/18/2003","1539","","GEG"
"UA","03/18/2003","1546","","IND"
"UA","03/18/2003","1557","N394UA","PHX"
"UA","03/18/2003","1580","","OMA"
"UA","03/18/2003","1585","N924UA","BUR"
"UA","03/18/2003","1590","","ATL"
"UA","03/18/2003","1595","","RNO"
"UA","03/18/2003","1602","N828UA","MSY"
"UA","03/18/2003","1608","","SAT"
"UA","03/18/2003","1614","","STL"
"UA","03/18/2003","1620","","BWI"
"UA","03/18/2003","1628","","TUL"
"UA","03/18/2003","1632","","CLE"
"UA","03/18/2003","1638","","OMA"
"UA","03/18/2003","1639","","LAX"
"UA","03/18/2003","1642","","IAH"
"UA","03/18/2003","1645","","SNA"
"UA","03/18/2003","1652","","IAH"
"UA","03/18/2003","1653","","PHX"
"UA","03/18/2003","1657","","SFO"
"UA","03/18/2003","1663","","SMF"
"UA","03/18/2003","1665","","OAK"
"UA","03/18/2003","1677","","LAS"
"UA","03/18/2003","1691","","JAC"
"UA","03/18/2003","1699","","LAX"
"UA","03/19/2003","0043","","HNL"
"UA","03/19/2003","0240","","ORD"
"UA","03/19/2003","0242","","ORD"
"UA","03/19/2003","0246","","ORD"
"UA","03/19/2003","0248","","ORD"
"UA","03/19/2003","0249","","SLC"
"UA","03/19/2003","0250","","ORD"
"UA","03/19/2003","0252","","ORD"
"UA","03/19/2003","0253","","SFO"
"UA","03/19/2003","0256","","ORD"
"UA","03/19/2003","0264","","ORD"
"UA","03/19/2003","0266","","ORD"
"UA","03/19/2003","0268","","ORD"
"UA","03/19/2003","0311","","SEA"
"UA","03/19/2003","0317","","SNA"
"UA","03/19/2003","0318","","OMA"
"UA","03/19/2003","0325","","BIL"
"UA","03/19/2003","0329","","SAN"
"UA","03/19/2003","0341","","PHX"
"UA","03/19/2003","0347","","LAS"
"UA","03/19/2003","0348","","BOS"
"UA","03/19/2003","0354","","BOS"
"UA","03/19/2003","0361","","JAC"
"UA","03/19/2003","0362","N441UA","MCI"
"UA","03/19/2003","0369","","PDX"
"UA","03/19/2003","0373","","LAX"
"UA","03/19/2003","0376","","DTW"
"UA","03/19/2003","0384","","OKC"
"UA","03/19/2003","0385","","COS"
"UA","03/19/2003","0386","","ATL"
"UA","03/19/2003","0387","","LAS"
"UA","03/19/2003","0389","","OAK"
"UA","03/19/2003","0390","","PHL"
"UA","03/19/2003","0391","","ABQ"
"UA","03/19/2003","0401","","SMF"
"UA","03/19/2003","0403","","SNA"
"UA","03/19/2003","0404","","LGA"
"UA","03/19/2003","0405","","SNA"
"UA","03/19/2003","0406","","LGA"
"UA","03/19/2003","0409","","OAK"
"UA","03/19/2003","0410","","LGA"
"UA","03/19/2003","0411","","LAX"
"UA","03/19/2003","0412","","LGA"
"UA","03/19/2003","0414","","LGA"
"UA","03/19/2003","0415","","SJC"
"UA","03/19/2003","0417","","LAS"
"UA","03/19/2003","0418","","EWR"
"UA","03/19/2003","0422","","EWR"
"UA","03/19/2003","0425","","ABQ"
"UA","03/19/2003","0426","","EWR"
"UA","03/19/2003","0430","","BOS"
"UA","03/19/2003","0435","","OAK"
"UA","03/19/2003","0437","","ABQ"
"UA","03/19/2003","0447","","SEA"
"UA","03/19/2003","0448","","ATL"
"UA","03/19/2003","0449","","BIL"
"UA","03/19/2003","0450","","DFW"
"UA","03/19/2003","0458","","MIA"
"UA","03/19/2003","0461","","SJC"
"UA","03/19/2003","0466","","MCI"
"UA","03/19/2003","0475","","ONT"
"UA","03/19/2003","0484","","MCI"
"UA","03/19/2003","0485","","ABQ"
"UA","03/19/2003","0486","","MSP"
"UA","03/19/2003","0487","","SFO"
"UA","03/19/2003","0488","","PHL"
"UA","03/19/2003","0489","","SJC"
"UA","03/19/2003","0497","","SJC"
"UA","03/19/2003","0510","","DTW"
"UA","03/19/2003","0512","","MIA"
"UA","03/19/2003","0531","","HDN"
"UA","03/19/2003","0535","","SFO"
"UA","03/19/2003","0544","","OMA"
"UA","03/19/2003","0545","","SJC"
"UA","03/19/2003","0547","","COS"
"UA","03/19/2003","0549","","SFO"
"UA","03/19/2003","0554","","IAD"
"UA","03/19/2003","0563","","ONT"
"UA","03/19/2003","0567","","LAX"
"UA","03/19/2003","0569","","LAX"
"UA","03/19/2003","0572","","MSP"
"UA","03/19/2003","0574","","STL"
"UA","03/19/2003","0579","","LAS"
"UA","03/19/2003","0595","","PHX"
"UA","03/19/2003","0598","","MCI"
"UA","03/19/2003","0702","","COS"
"UA","03/19/2003","0706","","SAT"
"UA","03/19/2003","0710","","ICT"
"UA","03/19/2003","0718","","BWI"
"UA","03/19/2003","0726","","EWR"
"UA","03/19/2003","0736","","TPA"
"UA","03/19/2003","0740","","TPA"
"UA","03/19/2003","0744","","BOS"
"UA","03/19/2003","0749","","SLC"
"UA","03/19/2003","0756","","PHL"
"UA","03/19/2003","0781","","LAX"
"UA","03/19/2003","0787","","LAS"
"UA","03/19/2003","0795","","ABQ"
"UA","03/19/2003","0875","","SEA"
"UA","03/19/2003","0876","N796UA","ORD"
"UA","03/19/2003","0906","","EWR"
"UA","03/19/2003","0942","","ORD"
"UA","03/19/2003","0944","","ORD"
"UA","03/19/2003","0945","","SEA"
"UA","03/19/2003","0958","","ORD"
"UA","03/19/2003","0962","","IAD"
"UA","03/19/2003","0966","N530UA","ORD"
"UA","03/19/2003","1026","","DSM"
"UA","03/19/2003","1036","","STL"
"UA","03/19/2003","1059","","RNO"
"UA","03/19/2003","1061","","COS"
"UA","03/19/2003","1063","","PDX"
"UA","03/19/2003","1065","","SFO"
"UA","03/19/2003","1066","","TUL"
"UA","03/19/2003","1070","","IAD"
"UA","03/19/2003","1078","","OMA"
"UA","03/19/2003","1080","","IND"
"UA","03/19/2003","1081","","SFO"
"UA","03/19/2003","1087","","SEA"
"UA","03/19/2003","1089","","BOI"
"UA","03/19/2003","1091","","PHX"
"UA","03/19/2003","1104","","IAD"
"UA","03/19/2003","1129","","SNA"
"UA","03/19/2003","1131","","SFO"
"UA","03/19/2003","1132","","MCO"
"UA","03/19/2003","1137","","SLC"
"UA","03/19/2003","1142","","MSP"
"UA","03/19/2003","1144","N457UA","MSP"
"UA","03/19/2003","1145","","ONT"
"UA","03/19/2003","1146","","PHL"
"UA","03/19/2003","1151","","ABQ"
"UA","03/19/2003","1155","","TUS"
"UA","03/19/2003","1156","","MSY"
"UA","03/19/2003","1164","","TUL"
"UA","03/19/2003","1172","","AUS"
"UA","03/19/2003","1176","","ICT"
"UA","03/19/2003","1178","","AUS"
"UA","03/19/2003","1179","","SMF"
"UA","03/19/2003","1183","","PHX"
"UA","03/19/2003","1188","","DFW"
"UA","03/19/2003","1191","","SMF"
"UA","03/19/2003","1192","","OKC"
"UA","03/19/2003","1193","","PHX"
"UA","03/19/2003","1195","","SMF"
"UA","03/19/2003","1196","","TUS"
"UA","03/19/2003","1197","","SEA"
"UA","03/19/2003","1200","","MSY"
"UA","03/19/2003","1209","","ONT"
"UA","03/19/2003","1215","","BOI"
"UA","03/19/2003","1216","","BOS"
"UA","03/19/2003","1217","","SLC"
"UA","03/19/2003","1230","","MCI"
"UA","03/19/2003","1232","","IND"
"UA","03/19/2003","1237","","LAS"
