Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: Delta Airlines Inc. (DL)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"DL","03/02/2009","0640","N3745B","JFK"
"DL","03/02/2009","1896","N610DL","ATL"
"DL","03/02/2009","1902","N622DL","ATL"
"DL","03/08/2009","1258","N908DL","CVG"
"DL","03/10/2009","1514","N903DA","CVG"
"DL","03/27/2009","1898","N658DL","ATL"
"DL","04/06/2009","0742","N3747D","JFK"
"DL","04/17/2009","1902","N627DL","ATL"
"DL","04/29/2009","1218","N3730B","CVG"
"DL","05/03/2009","1183","N915DN","SLC"
"DL","07/03/2009","0082","N1603","JFK"
"DL","07/08/2009","1130","N910DN","CVG"
"DL","07/28/2009","1902","N37700","ATL"
"DL","08/21/2009","1898","N6701","ATL"
"DL","09/24/2009","1902","N3756","ATL"
"DL","10/04/2009","1902","N615DL","ATL"
"DL","10/29/2009","1908","N6701","ATL"
"DL","11/21/2009","1898","N6705Y","ATL"
"DL","12/19/2009","0082","N16065","JFK"
"DL","12/20/2009","0082","N174DZ","JFK"
"DL","01/07/2010","1898","N649DL","ATL"
"DL","01/25/2010","1898","N647DL","ATL"
"DL","01/25/2010","1900","N6714Q","ATL"
"DL","02/10/2010","0082","N3755D","JFK"
"DL","02/12/2010","1900","N6707A","ATL"
"DL","02/12/2010","1902","N3763D","ATL"
"DL","02/12/2010","1904","N641DL","ATL"
"DL","02/12/2010","1908","N6707A","ATL"
"DL","02/12/2010","1936","N128DL","ATL"
"DL","02/13/2010","1896","N6712B","ATL"
"DL","02/13/2010","1908","N644DL","ATL"
"DL","02/14/2010","1936","N697DL","ATL"
"DL","02/15/2010","1898","N6716C","ATL"
"DL","02/25/2010","0082","N3757D","JFK"
"DL","02/26/2010","0082","N3751B","JFK"
"DL","02/27/2010","1900","N644DL","ATL"
"DL","02/28/2010","2284","N312US","DTW"
"DL","03/02/2010","1900","N639DL","ATL"
"DL","03/02/2010","1902","N389DA","ATL"
"DL","03/02/2010","1904","N6712B","ATL"
"DL","03/02/2010","2546","N319US","MSP"
"DL","03/13/2010","0082","N173DZ","JFK"
"DL","03/14/2010","1227","N911DA","SLC"
"DL","03/23/2010","1936","N651DL","ATL"
"DL","03/24/2010","2546","N356NW","MSP"
"DL","04/10/2010","2234","N361NW","DTW"
"DL","04/15/2010","1249","N3766","CVG"
"DL","05/03/2010","2116","N389DA","ATL"
"DL","05/08/2010","1496","N350NA","MSP"
"DL","05/09/2010","0136","N3742C","JFK"
"DL","05/12/2010","1708","N910DN","MSP"
"DL","05/21/2010","1496","N343NW","MSP"
"DL","05/30/2010","1708","N782NC","MSP"
"DL","06/11/2010","2426","N962DL","MSP"
"DL","06/15/2010","1510","N347NW","DTW"
"DL","06/16/2010","1610","N326US","DTW"
"DL","06/24/2010","2426","N916DN","MSP"
"DL","06/28/2010","2426","N902DA","MSP"
"DL","07/04/2010","1716","N901DA","ATL"
"DL","07/06/2010","2426","N910DN","MSP"
"DL","07/09/2010","1408","N392DA","MSP"
"DL","07/13/2010","1510","N331NW","DTW"
"DL","07/15/2010","1510","N326US","DTW"
"DL","07/22/2010","1916","N366NW","ATL"
"DL","07/23/2010","2930","N908DA","MSP"
"DL","07/24/2010","1610","N368NW","DTW"
"DL","07/25/2010","2108","N903DA","MSP"
"DL","07/28/2010","2108","N905DA","MSP"
"DL","07/28/2010","2930","N916DN","MSP"
"DL","07/30/2010","2108","N913DN","MSP"
"DL","08/03/2010","1510","N355NW","DTW"
"DL","08/06/2010","1310","N392DA","DTW"
"DL","08/06/2010","1510","N320US","DTW"
"DL","08/08/2010","1508","N906DA","MSP"
"DL","08/09/2010","1716","N906DA","ATL"
"DL","08/14/2010","1616","N642DL","ATL"
"DL","08/23/2010","1708","N554NW","MSP"
"DL","09/05/2010","1908","N915DN","MSP"
"DL","09/10/2010","1608","N323US","MSP"
"DL","09/10/2010","1908","N905DA","MSP"
"DL","10/14/2010","1610","N333NW","DTW"
"DL","10/16/2010","1408","N3737C","MSP"
"DL","10/27/2010","1608","N913DN","MSP"
"DL","11/07/2010","0226","N944DL","ATL"
"DL","11/13/2010","2108","N325NB","MSP"
"DL","11/13/2010","2830","N357NW","MSP"
"DL","11/29/2010","0226","N914DE","ATL"
"DL","12/05/2010","1716","N998DL","ATL"
"DL","12/11/2010","1316","N361NW","ATL"
"DL","12/11/2010","1496","N949DL","MSP"
"DL","12/11/2010","2008","N357NW","MSP"
"DL","12/11/2010","2108","N364NW","MSP"
"DL","12/11/2010","2830","N912DN","MSP"
"DL","12/12/2010","0513","N339NB","SLC"
"DL","12/12/2010","2830","N354NW","MSP"
"DL","12/13/2010","1316","N372NW","ATL"
"DL","12/15/2010","1916","N916DL","ATL"
